ID	Pāli1	POS	Grammar	Derived from	Neg	Verb	Trans	Case	Meaning IN CONTEXT	Meaning in native language	Pāli Root	Base	Construction	Sanskrit	Sk Root	Variant	Commentary	Notes	Source1	Sutta1	Example1	Source2	Sutta2	Example2	Source3	Sutta3	Example3	Test	audio	Feedback
69993	yesaṃ 1	pron	masc & nt dat pl	ya					for whoever; to whom; for which; to such and such				ya + esānaṃ > esaṃ	yeṣām					DHP 089	paṇḍitavaggo	<b>yesaṃ</b> sambodhiyaṅgesu, sammā cittaṃ subhāvitaṃ,<br/>ādānapaṭinissagge, anupādāya ye ratā,<br/>khīṇ'āsavā jutimanto, te loke parinibbutā.	SN 12.22	dutiyadasabalasuttaṃ	<b>yesaṃ</b> mayaṃ paribhuñjāma cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-bhesajja-parikkhāraṃ tesaṃ te kārā amhesu mahapphalā bhavissanti mah’ānisaṃsā’ti	VIN 1.4.2.4	chabbassasikkhāpada	amhākaṃ pana sakiṃ katāni santhatāni pañca’pi cha’pi vassāni honti, <b>yesaṃ</b> no dārakā uhadanti’pi ummihanti’pi undūrehi’pi khajjanti.	55	[sound:yesaṃ.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yesaṃ 1&entry.1433863141=DHP"">Fix it here</a>."
51515	sambodhiyaṅga	masc	comp						element of awakening; factor of enlightenment				sambodhi + [y] + aṅga	sambodhyaṅga		sambojjhaṅga			DHP 089	paṇḍitavaggo	yesaṃ <b>sambodhi'y'aṅgesu</b>, sammā cittaṃ subhāvitaṃ,<br/>ādāna-paṭinissagge, anupādāya ye ratā,<br/>khīṇ'āsavā jutimanto, te loke parinibbutā.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sambodhiyaṅga&entry.1433863141=DHP"">Fix it here</a>."
22899	gataddhī	masc	agent, comp	gataddha					who has walked the path; who has completed the journey; lit. gone the road				gata + addha + ī<br/>gataddha + ī	gatādhvan					DHP 090	arahantavaggo	<b>gat'addhino</b> visokassa, vippamuttassa sabbadhi,<br/>sabbagantha-ppahīnassa, pariḷāho na vijjati.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=gataddhī&entry.1433863141=DHP"">Fix it here</a>."
22786	gantha 1	masc							tie; knot; bond		√ganth 8 *e (to tie, bind)		√ganth + a	grantha	√granth	gattha			DHP 090	arahantavaggo	gat'addhino visokassa, vippamuttassa sabbadhi,<br/>sabba-<b>gantha</b>-ppahīnassa, pariḷāho na vijjati.	DHP 211	piyavaggo	tasmā piyaṃ na kayirātha, piy'āpāyo hi pāpako,<br/><b>ganthā</b> tesaṃ na vijjanti, yesaṃ n'atthi piy'āppiya.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=gantha 1&entry.1433863141=DHP"">Fix it here</a>."
49197	sabbagantha	masc	comp						all ties; all bonds				sabba + gantha	sarva + grantha					DHP 090	arahantavaggo	gat'addhino visokassa, vippamuttassa sabbadhi,<br/><b>sabbagantha</b>-ppahīnassa, pariḷāho na vijjati.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbagantha&entry.1433863141=DHP"">Fix it here</a>."
49183	sabbadhi	ind	adv, comp						everywhere; in every way; in all respects				sabba + dhi	sarvathā					DHP 090	arahantavaggo	gat'addhino visokassa, vippamuttassa <b>sabbadhi</b>,<br/>sabbaganthappahīnassa, pariḷāho na vijjati.				DN 13.8	tevijjasuttaṃ	iti uddham’adho tiriyaṃ <b>sabbadhi</b> sabbattatāya sabbāvantaṃ lokaṃ mettā-sahagatena cetasā vipulena mahaggatena appamāṇena averena abyāpajjhena pharitvā viharati	55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbadhi&entry.1433863141=DHP"">Fix it here</a>."
68407	visoka	adj		soka	neg				without grief; sorrow-free		√suc 1 a (to grieve)		vi + √suc > sok + *a	viśoka	√śuc				DHP 090	arahantavaggo	gat'addhino <b>visokassa</b>, vippamuttassa sabbadhi,<br/>sabbagantha-ppahīnassa, pariḷāho na vijjati.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=visoka&entry.1433863141=DHP"">Fix it here</a>."
38682	oka 1	masc							home; abode		√uc 3 ya (to comfort)		√uc > ok + *a	oka, okas	√uc				DHP 091	arahantavaggo	uyyuñjanti satīmanto, na nikete ramanti te, <br/>haṃsā’va pallalaṃ hitvā,<b> okam</b>’okaṃ jahanti te.				DHP 087	paṇḍitavaggo	kaṇhaṃ dhammaṃ vippahāya, sukkaṃ bhāvetha paṇḍito, <br/><b>okā</b> anokam’āgamma, viveke yattha dūramaṃ.	55	[sound:oka.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=oka 1&entry.1433863141=DHP"">Fix it here</a>."
24434	hitvā	abs		jahati			trans	+acc	having gave up; having left behind; having abandoned		√hā 1 a (to abandon)		√hā + itvā	hitvā	√hā				DHP 091	arahantavaggo	uyyuñjanti satīmanto, na nikete ramanti te, <br/>haṃsā’va pallalaṃ <b>hitvā</b>, okam’okaṃ jahanti te.				DHP 088	paṇḍitavaggo	tatr’ābhiratim’iccheyya, <b>hitvā</b> kāme akiñcano, <br/>pariyodapeyya attānaṃ, cittaklesehi paṇḍito.	55	[sound:hitvā.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=hitvā&entry.1433863141=DHP"">Fix it here</a>."
43082	pariññātabhojana	adj	comp						who has completely comprehended nutriment; who has fully understood fuel (of existence)				pariññāta + bhojana	parijñāta + bhojana					DHP 092	arahantavaggo	yesaṃ sannicayo n'atthi, ye <b>pariññātabhojanā</b>,<br/>suññato animitto ca, vimokkho yesaṃ gocaro,<br/>ākāse va sakuntānaṃ, gati tesaṃ durannayā.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pariññātabhojana&entry.1433863141=DHP"">Fix it here</a>."
57571	suññata	adj		suññatā					empty; void; non-subjective				suñña + tā + a	śūnyāt, śūnyatā (bsk)					DHP 092	arahantavaggo	yesaṃ sannicayo n'atthi, ye pariññātabhojanā,<br/><b>suññato</b> animitto ca, vimokkho yesaṃ gocaro,<br/>ākāse va sakuntānaṃ, gati tesaṃ durannayā.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=suññata&entry.1433863141=DHP"">Fix it here</a>."
69661	yassa 2	pron	masc & nt gen sg	ya					of whoever; of whichever; of that which; who's				ya + assa	yena					DHP 093	arahantavaggo	yass’āsavā parikkhīṇā, āhāre ca anissito, suññato animitto ca, <br/>vimokkho <b>yassa</b> gocaro, ākāse va sakuntānaṃ, padaṃ tassa durannayaṃ.	Thai		supaṭipanno <b>yassa</b> bhagavato sāvakasaṅgho	SNP 16	maṅgalasuttaṃ<br/>cūḷavaggo 4	phuṭṭhassa lokadhammehi, cittaṃ<b> yassa </b>na kampati.<br/>asokaṃ virajaṃ khemaṃ, etaṃ maṅgalam’uttamaṃ. 	55	[sound:yassa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yassa 2&entry.1433863141=DHP"">Fix it here</a>."
3728	ākāsa 2	masc		ākāsati					sky; air		√kās 1 a (to shine, be visible)		ā + √kās + a	ākāśa	√kāś				DHP 093	arahantavaggo	yass’āsavā parikkhīṇā, āhāre ca anissito, <br/>suññato animitto ca, vimokkho yassa gocaro, <br/><b>ākāse</b> va sakuntānaṃ, padaṃ tassa durannayaṃ.	SN 35.247	chappāṇakopamasuttaṃ	ahi āviñcheyya ‘vammikaṃ pavekkhāmī'ti, susumāro āviñcheyya ‘udakaṃ pavekkhāmī'ti, pakkhī āviñcheyya ‘<b>ākāsaṃ</b> ḍessāmī'ti				55	[sound:ākāsa.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ākāsa 2&entry.1433863141=DHP"">Fix it here</a>."
50418	sakunta	masc							bird; bird of prey					śakunta					DHP 093	arahantavaggo	yass’āsavā parikkhīṇā, āhāre ca anissito, suññato animitto ca, <br/>vimokkho yassa gocaro, ākāse va <b>sakuntānaṃ</b>, padaṃ tassa durannayaṃ.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sakunta&entry.1433863141=DHP"">Fix it here</a>."
39987	pada 02	nt		pajjati					path; way		√pad 3 ya (to go, step)		√pad + a	pada	√pad				DHP 093	arahantavaggo	yass’āsavā parikkhīṇā, āhāre ca anissito, <br/>suññato animitto ca, vimokkho yassa gocaro, <br/>ākāse va sakuntānaṃ, <b>padaṃ</b> tassa durannayaṃ.	SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	kiñ’c’āpi so kammaṃ karoti pāpakaṃ,  kāyena vācā’uda cetasā vā. <br/>abhabbo so tassa paṭicchādāya,  abhabbatā diṭṭha-<b>padassa</b> vuttā. 				55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pada 02&entry.1433863141=DHP"">Fix it here</a>."
23445	gocara 3	masc	comp						sphere; domain; field; lit. pasture				go + cara	gocara					DHP 093	arahantavaggo	yass’āsavā parikkhīṇā, āhāre ca anissito, <br/>suññato animitto ca, vimokkho yassa <b>gocaro</b>, <br/>ākāse va sakuntānaṃ, padaṃ tassa durannayaṃ.				DHP 012	yamakavaggo	sārañ'ca sārato ñatvā, asārañ'ca asārato,<br/>te sāraṃ adhigacchanti, sammāsaṅkappa<b>gocarā.</b>	55	[sound:gocara.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=gocara 3&entry.1433863141=DHP"">Fix it here</a>."
6049	animitta 1	adj			neg				sign-less; featureless; without attributes		√mā 5 nā (to measure)		na + ni + √mā > mi + ta	animitta	√mā				DHP 093	arahantavaggo	yass’āsavā parikkhīṇā, āhāre ca anissito, <br/>suññato <b>animitto</b> ca, vimokkho yassa gocaro, <br/>ākāse va sakuntānaṃ, padaṃ tassa durannayaṃ.	SN 22.80	piṇḍolyasuttaṃ	yāvañ’c’idaṃ, bhikkhave, alam’eva <b>animitto</b> samādhi bhāvetuṃ. <b>animitto</b>, bhikkhave, samādhi bhāvito bahulīkato mahapphalo hoti mahānisaṃso.	MN 43	mahāvedallasuttaṃ	dve kho, āvuso, paccayā <b>animittāya</b> cetovimuttiyā samāpattiyā, sabbanimittānañ'ca amanasikāro, animittāya ca dhātuyā manasikāro.	55	[sound:animitta.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=animitta 1&entry.1433863141=DHP"">Fix it here</a>."
46702	pihayati 1	pr					intrans	+gen	envies; is jealous (of); covets		√pih 8 *aya (to desire, to envy)	√pih + aya > pihaya	pihaya + ti	spṛhayati	√spṛh	piheti			DHP 094	arahantavaggo	yass'indriyāni samathaṅ'gatāni, assā yathā sārathinā sudantā,<br/>pahīnamānassa anāsavassa, devā'pi tassa <b>pihayanti</b> tādino.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pihayati 1&entry.1433863141=DHP"">Fix it here</a>."
51284	samathaṅgata	adj	comp						stilled; calmed; settled; lit. gone to peace				samathaṃ + gata	śamatha + gata		samathaṃ gata			DHP 094	arahantavaggo	yass'indriyāni <b>samathaṅ'gatāni</b>, assā yathā sārathinā sudantā,<br/>pahīnamānassa anāsavassa, devā'pi tassa pihayanti tādino.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samathaṅgata&entry.1433863141=DHP"">Fix it here</a>."
40429	pahīnamāna	adj	comp						who has removed conceit; who has abandoned egotism; who has lost the tendency to compare				pahīna + māna	prajahita + māna					DHP 094	arahantavaggo	yass'indriyāni samathaṅ'gatāni, assā yathā sārathinā sudantā,<br/><b>pahīnamānassa</b> anāsavassa, devā'pi tassa pihayanti tādino.	SN 1.25	arahantasuttaṃ	<b>pahīnamānassa</b> na santi ganthā,<br/>vidhūpitā mānaganth'assa sabbe				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pahīnamāna&entry.1433863141=DHP"">Fix it here</a>."
54603	sārathi 2	masc		rathi					horse trainer				sa + ratha + i	sārathi					DHP 094	arahantavaggo	yass'indriyāni samathaṅ'gatāni, assā yathā <b>sārathinā</b> sudantā,<br/>pahīnamānassa anāsavassa, devā'pi tassa pihayanti tādino.	AN 8.13	assājānīyasuttaṃ	yāni kho pan'assa honti sāṭheyyāni kūṭeyyāni jimheyyāni vaṅkeyyāni, tāni yathābhūtaṃ <b>sārathissa</b> āvikattā hoti.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sārathi 2&entry.1433863141=DHP"">Fix it here</a>."
26297	kaddama 1	masc							mud; mire; filth					kardama					DHP 095	arahantavaggo	pathavisamo no virujjhati, indakhīl'ūpamo tādi subbato,<br/>rahado'va apeta-<b>kaddamo</b>, saṃsārā na bhavanti tādino.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kaddama 1&entry.1433863141=DHP"">Fix it here</a>."
56798	subbata 1	adj		vata					virtuous; of good conduct; lit. good ritual observance		√vat 1 a (to be, proceed)		su + √vat + a	suvrata	√vṛt (to move on, turn)				DHP 095	arahantavaggo	pathavisamo no virujjhati, indakhīl'ūpamo tādi <b>subbato</b>,<br/>rahado'va apeta-kaddamo, saṃsārā na bhavanti tādino.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=subbata 1&entry.1433863141=DHP"">Fix it here</a>."
44528	pathavīsama	adj	comp						like earth; similar to earth				pathavī + sama	pṛthivī + sama		pathavisama			DHP 095	arahantavaggo	<b>pathavisamo</b> no virujjhati, indakhīl'ūpamo tādi subbato,<br/>rahado'va apeta-kaddamo, saṃsārā na bhavanti tādino.	MN 62	mahārāhulovādasuttaṃ	<b>pathavīsamaṃ</b>, rāhula, bhāvanaṃ bhāvehi. pathavīsamañ'hi te, rāhula, bhāvanaṃ bhāvayato uppannā manāp'āmanāpā phassā cittaṃ na pariyādāya ṭhassanti.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pathavīsama&entry.1433863141=DHP"">Fix it here</a>."
58377	tādi	adj	comp						such; of such character; of such quality; like; the kind of				ta + disa + *i	tādṛś		tādī			DHP 095	arahantavaggo	pathavisamo no virujjhati, indakhīl'ūpamo tādi subbato,<br/>rahado'va apeta-kaddamo, saṃsārā na bhavanti <b>tādino</b>.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tādi&entry.1433863141=DHP"">Fix it here</a>."
68132	virujjhati 1	pr		virundhati		pass	intrans	+instr	is blocked (by); is obstructed (by); is opposed (by)		√rudh 2 ya (to obstruct)	√rudh + ya > rujjha (pass)	vi + rujjha + ti	virudhyate	√rudh			(BD) opposes; to be hostile.	DHP 095	arahantavaggo	pathavisamo no <b>virujjhati</b>, indakhīl'ūpamo tādi subbato,<br/>rahado'va apeta-kaddamo, saṃsārā na bhavanti tādino.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=virujjhati 1&entry.1433863141=DHP"">Fix it here</a>."
24776	indakhīla 1	masc	comp						Indra's column; gate post of a city				inda + khīla	indra + kīla					DHP 095	arahantavaggo	pathavisamo no virujjhati, <b>indakhīl</b>'ūpamo tādi subbato,<br/>rahado'va apetakaddamo, saṃsārā na bhavanti tādino.	SNP 13	ratanasuttaṃ<br/>cūḷavaggo 1	yath’<b>indakhīlo</b> pathaviṃ sito siyā, catubbhi vātehi asampakampiyo. <br/>tathūpamaṃ sappurisaṃ vadāmi,  yo ariya-saccāni avecca passati.				55	[sound:coming-soon.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=indakhīla 1&entry.1433863141=DHP"">Fix it here</a>."
26923	kamma 3	nt	irreg, nom sg	kamma					action; deed; work (subject)		√kar 7 o (to do, make)		√kar + ma	karman	√kṛ	kammaṃ			DHP 096	arahantavaggo	santaṃ tassa manaṃ hoti,<br/>santā vācā ca <b>kamma</b> ca,<br/>samma'd'aññā vimuttassa,<br/>upasantassa tādino.							55	[sound:kamma.mp3]	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kamma 3&entry.1433863141=DHP"">Fix it here</a>."
9787	āsā	fem		icchati					wish; desire; hope; expectation		√is 1 a (to wish for)		ā + √is + ā	āśā	√iṣ			√siṃs?	DHP 097	arahantavaggo	assaddho akataññū ca, sandhicchedo ca yo naro,<br/>hat'āvakāso vant'<b>āso</b>, sa ve uttamaporiso.	DHP 410	brāhmaṇavaggo	<b>āsā</b> yassa na vijjanti, asmiṃ loke paramhi ca,<br/>nirāsāsaṃ visaṃyuttaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=āsā&entry.1433863141=DHP"">Fix it here</a>."
12044	avakāsa	masc							chance; opportunity; lit. shining down		√kās 1 a (to shine, be visible)		ava + √kās + a	avakāśa	√kāś		(DHPa) kusal'ākusalakammabījassa khīṇattā nibbattan'āvakāso hato assā'ti hat'āvakāso		DHP 097	arahantavaggo	assaddho akataññū ca, sandhicchedo ca yo naro,<br/>hat'<b>āvakāso</b> vant'āso, sa ve uttamaporiso.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=avakāsa&entry.1433863141=DHP"">Fix it here</a>."
24048	hatāvakāsa 2	adj	comp						destroyed the possibility (for rebirth)				hata + avakāsa	hata + avakāśa			(DHPa) kusalākusalakammabījassa khīṇattā nibbattanāvakāso hato assā'ti hatāvakāso	see hatāvakāsa 1	DHP 097	arahantavaggo	assaddho akataññū ca, sandhicchedo ca yo naro,<br/><b>hat'āvakāso</b> vantāso, sa ve uttamaporiso.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=hatāvakāsa 2&entry.1433863141=DHP"">Fix it here</a>."
53173	sandhi 3	masc		sandahati					boundary; connection; lit. join		√dhā 1 a (to place, support)		saṃ + √dhā + i	saṃdhi	√dhā				DHP 097	arahantavaggo	assaddho akataññū ca, <b>sandhi-</b>cchedo ca yo naro,<br/>hat'āvakāso vant'āso, sa ve uttamaporiso.	AN 3.51	mahācorasuttaṃ	tīhi, bhikkhave, aṅgehi samannāgato mahācoro <b>sandhim</b>'pi chindati, nillopam'pi harati, ek'āgārikam'pi karoti, paripanthe'pi tiṭṭhati. katamehi tīhi?				55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sandhi 3&entry.1433863141=DHP"">Fix it here</a>."
65030	vantāsa 1	adj	comp						vomited one’s food; given up hope				vanta + asa	vānta + āśa				see vantāsa 2	DHP 097	arahantavaggo	assaddho akataññū ca, sandhicchedo ca yo naro,<br/>hat'āvakāso <b>vant'āso</b>, sa ve uttamaporiso.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vantāsa 1&entry.1433863141=DHP"">Fix it here</a>."
24047	hatāvakāsa 1	adj	comp						destroyed one’s chance; lost the opportunity				hata + avakāsa	hata + avakāśa			(DHPa) kusalākusalakammabījassa khīṇattā nibbattanāvakāso hato assā'ti hatāvakāso	see hatāvakāsa 2	DHP 097	arahantavaggo	assaddho akataññū ca, sandhicchedo ca yo naro,<br/><b>hat'āvakāso</b> vantāso, sa ve uttamaporiso.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=hatāvakāsa 1&entry.1433863141=DHP"">Fix it here</a>."
3791	akataññū 1	adj	comp		neg				ungrateful; lit. not knowing what is done				na > a + kata + ñū	na + kṛtajña				see akataññu 2	DHP 097	arahantavaggo	assaddho <b>akataññū</b> ca, sandhicchedo ca yo naro,<br/>hat'āvakāso vant'āso, sa ve uttamaporiso.							55		"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=akataññū 1&entry.1433863141=DHP"">Fix it here</a>."
