user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sbs_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	sbs_source_2	sbs_sutta_2	sbs_example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	antonym	synonym	variant	commentary	notes	sbs_notes	link	sbs_index	sbs_audio	test	feedback	tags
9126	6872	appaṭivibhattabhogī	adj, comp					who does not eat without sharing; who shares without reservation				na + prativibhakta + bhogin										appaṭivibhatta + bhogī				kammadhāraya	appaṭivibhatta + bhogī	AN 6.11	paṭhamasāraṇīyasuttaṃ	puna caparaṃ, bhikkhave, bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi tathārūpehi lābhehi <b>appaṭivibhattabhogī</b> hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī, ayam'pi dhammo sāraṇīyo.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings																			paṭivibhattabhogī		apaṭivibhattabhogī	(ANa) <b>appaṭivibhattabhogī</b>'ti ettha dve paṭivibhattāni nāma āmisapaṭivibhattaṃ pana puggalapaṭivibhattañ'ca. tattha, ettakaṃ dassāmi, ettakaṃ na dassāmī'ti evaṃ cittena paṭivibhajanaṃ āmisapaṭivibhattaṃ nāma. asukassa dassāmi, asukassa na dassāmī'ti evaṃ cittena vibhajanaṃ pana puggalapaṭivibhattaṃ nāma. tadubhayam'pi akatvā yo appaṭivibhattaṃ bhuñjati, ayaṃ appaṭivibhattabhogī nāma.				26n	[sound:appaṭivibhattabhogī.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=appaṭivibhattabhogī&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
9125	6871	appaṭivibhatta	pp of na paṭivibhajati	neg				not divided evenly; without sharing equally; not sharing impartially				na + prativibhakta	√bhaj	divide, share	1	√bhaj	･	1	a	divide, distribute		na > a + pati + vi + √bhaj + ta	kita	ta	j > t			AN 6.11	paṭhamasāraṇīyasuttaṃ	puna caparaṃ, bhikkhave, bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi tathārūpehi lābhehi <b>appaṭivibhatta</b>bhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī, ayam'pi dhammo sāraṇīyo.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings																			paṭivibhatta			(ANa) <b>appaṭivibhattabhogī</b>'ti ettha dve paṭivibhattāni nāma āmisapaṭivibhattaṃ pana puggalapaṭivibhattañ'ca. tattha, ettakaṃ dassāmi, ettakaṃ na dassāmī'ti evaṃ cittena paṭivibhajanaṃ āmisapaṭivibhattaṃ nāma. asukassa dassāmi, asukassa na dassāmī'ti evaṃ cittena vibhajanaṃ pana puggalapaṭivibhattaṃ nāma. tadubhayam'pi akatvā yo appaṭivibhattaṃ bhuñjati, ayaṃ appaṭivibhattabhogī nāma.				26n	[sound:appaṭivibhatta.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=appaṭivibhatta&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
34842	36220	nādhivāseti	pr, caus of na adhivasati	neg		trans	+acc	does not tolerate; does not accept; does not endure				na + adhivāsayati	√vas	dwell	1	√vas	･	1	*e	live	√vas + *e > vāse (caus)	na + adhi + vāse + ti<br>na + adhivāseti			a > ā			MN 104	sāmagāmasuttaṃ	passatha no tumhe taṃ vacanapathaṃ, aṇuṃ vā thūlaṃ vā, yaṃ tumhe <b>n'ādhivāseyyāthā</b>'ti?	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	AN 5.140	sotasuttaṃ	idha, bhikkhave, bhikkhu uppannaṃ kāmavitakkaṃ ... byāpādavitakkaṃ ... vihiṃsāvitakkaṃ ... uppann'uppanne pāpake akusale dhamme <b>n'ādhivāseti</b>, pajahati vinodeti byantīkaroti anabhāvaṃ gameti. evaṃ kho, bhikkhave, bhikkhu hantā hoti.				MN 2.7	sabbāsavasuttaṃ	idha, bhikkhave, bhikkhu paṭisaṅkhā yoniso uppannaṃ kāmavitakkaṃ <b>n'ādhivāseti</b> pajahati vinodeti byantīkaroti anabhāvaṃ gameti										adhivāseti							26n	[sound:nādhivāseti.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nādhivāseti&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
59123	29709	tathārūpa 1	adj, comp					such; such kind; of such quality; so formed				tathārūpa										tathā + rūpa				kammadhāraya > bahubbīhi	tathā + rūpa	MN 48	kosambiyasuttaṃ	bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi, <b>tathārūpehi</b> lābhehi appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	SN 46.3	sīlasuttaṃ	taṃ kissa hetu? <b>tathārūpānaṃ</b>, bhikkhave, bhikkhūnaṃ dhammaṃ sutvā dvayena vūpakāsena vūpakaṭṭho viharati, kāyavūpakāsena ca cittavūpakāsena ca.	Satta-sambojjhaṅgā	The Seven Factors of Awakening	Teachings	DHP 105	sahassavaggo	n'eva devo na gandhabbo,<br>na māro saha brahmunā,<br>jitaṃ apajitaṃ kayirā,<br><b>tathārūpassa</b> jantuno.				VIN PAT PA 2	adinnādāna sikkhāpada	coro'si, bālo'si, mūḷho'si, theno'sī'ti, <b>tathārūpaṃ</b> bhikkhu adinnaṃ ādiyamāno, ayam'pi pārājiko hoti asaṃvāso.					evarūpa, tādi, tādisa, tādī		(ANa) <b>tathārūpo</b>'ti tathājātiko.				26n	[sound:tathārūpa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=tathārūpa 1&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā Satta-sambojjhaṅgā  
56033	63217	sīlasāmaññagata	adj, comp				+instr	with virtue in common (with); with ethical conduct in harmony (with)				sīla + sāmānya + gata										sīla + sāmaññagata				kammadhāraya	sīla + sāmaññagata	MN 48	kosambiyasuttaṃ	puna caparaṃ, bhikkhave, bhikkhu yāni tāni sīlāni akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni viññuppasatthāni aparāmaṭṭhāni samādhisaṃvattanikāni tathārūpesu sīlesu <b>sīlasāmaññagato</b> viharati sabrahmacārīhi āvi c'eva raho ca.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings																						(MNa) <b>sīlasāmaññagato viharatī</b>'ti tesu tesu disābhāgesu viharantehi bhikkhūhi saddhiṃ samānabhāv'ūpagatasīlo viharati.				26n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sīlasāmaññagata&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
64297	65613	vacīkamma	nt, comp					verbal action; vocal act; speech				vācākarman										vacī + kamma				kammadhāraya	vacī + kamma	MN 48	kosambiyasuttaṃ	mettaṃ <b>vacīkammaṃ</b> paccupaṭṭhitaṃ hoti sabrahmacārīsu āvi c'eva raho ca.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	AN 3.51	mahācorasuttaṃ	idha, bhikkhave, pāpabhikkhu visamena kāyakammena samannāgato hoti, visamena <b>vacīkammena</b> samannāgato hoti, visamena manokammena samannāgato hoti.				AN 4.62	ānaṇyasuttaṃ	katamañ'ca, gahapati, anavajjasukhaṃ? idha, gahapati, ariyasāvako anavajjena kāyakammena samannāgato hoti, anavajjena <b>vacīkammena</b> samannāgato hoti, anavajjena manokammena samannāgato hoti.											vacīkammanta						26n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vacīkamma&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
64209	65589	vacanapatha	masc, comp					way of saying things; mode of expression; manner of speech				vacana + patha										vacana + patha				kammadhāraya	vacana + patha	MN 104	sāmagāmasuttaṃ	passatha no tumhe taṃ <b>vacanapathaṃ</b>, aṇuṃ vā thūlaṃ vā, yaṃ tumhe n'ādhivāseyyāthā'ti?	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	MN 21	kakacūpamasuttaṃ	evam'eva kho, bhikkhave, idh'ekacco bhikkhu tāva'd'eva soratasorato hoti nivātanivāto hoti upasant'ūpasanto hoti yāva na amanāpā <b>vacanapathā</b> phusanti.				AN 4.157	rogasuttaṃ	khamā bhavissāma sītassa uṇhassa jighacchāya pipāsāya ḍaṃsa-makasa-vāt'ātapa-sarīsapa-samphassānaṃ duruttānaṃ durāgatānaṃ <b>vacanapathānaṃ</b>				MN 2.5	sabbāsavasuttaṃ	atthi āsavā adhivāsanā pahātabbā – duruttānaṃ durāgatānaṃ <b>vacanapathānaṃ</b>, uppannānaṃ sārīrikānaṃ vedanānaṃ dukkhānaṃ tibbānaṃ						vacanappatha	(ANa) <b>vacanapathānan</b>'ti vacanānaṃ.				26n	[sound:vacanapatha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vacanapatha&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
8387	6331	aparāmaṭṭha	pp of na parāmasati	neg				irreproachable; untouchable; untarnished	not touched			aparāmṛṣṭa	√mṛś	touch, feel	6	√mas	･	1	a	touch, rub		na > a + parā + √mas + ta	kita	ta	st > ṭṭh	kammadhāraya	na + parāmaṭṭha	AN 6.10	mahānāmasuttaṃ	puna caparaṃ, mahānāma, ariyasāvako attano sīlāni anussarati akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni viññuppasatthāni <b>aparāmaṭṭhāni</b> samādhisaṃvattanikāni.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings																			parāmaṭṭha			(ANa) taṇhādiṭṭhīhi aparāmaṭṭhattā, idaṃ nāma tvaṃ āpannapubbo'ti kenaci parāmaṭṭhuṃ asakkuṇeyyattā ca <b>aparāmaṭṭhāni</b>				26n	[sound:aparāmaṭṭha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=aparāmaṭṭha&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
58449	29200	takkara 1	adj, comp					who does that; doing that; acting accordingly				tatkara										tad + kara				dutiyā tappurisa	t<b>aṃ</b> + kara	MN 48	kosambiyasuttaṃ	bhikkhu y'āyaṃ diṭṭhi ariyā niyyānikā niyyāti <b>takkarassa</b> sammā dukkhakkhayāya tathārūpāya diṭṭhiyā diṭṭhisāmaññagato viharati sabrahmacārīsu āvi c'eva raho ca	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	MN 12	mahāsīhanādasuttaṃ	takkapariyāhataṃ samaṇo gotamo dhammaṃ deseti vīmaṃs'ānucaritaṃ sayaṃpaṭibhānaṃ. yassa ca khv'āssa atthāya dhammo desito so niyyāti <b>takkarassa</b> sammā dukkhakkhayāyā'ti.				DHP 019	yamakavaggo	bahum'pi ce sahitaṃ bhāsamāno,<br>na <b>takkaro</b> hoti naro pamatto,<br>gopo'va gāvo gaṇayaṃ paresaṃ,<br>na bhāgavā sāmaññassa hoti.													(ANa) <b>takkarassā</b>'ti yo tathākārī hoti.				26n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=takkara 1&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
21706	17770	ekībhāva 1	masc, abstr, comp					unity; harmony; becoming one	one state			eka + bhāva										eka > ekī + bhāva			a > ī before √bhū	digu	eko + bhāvo	AN 6.12	dutiyasāraṇīyasuttaṃ	idha, bhikkhave, bhikkhuno mettaṃ kāyakammaṃ paccupaṭṭhitaṃ hoti sabrahmacārīsu āvi c'eva raho ca, ayam'pi dhammo sāraṇīyo piyakaraṇo garukaraṇo saṅgahāya avivādāya sāmaggiyā <b>ekībhāvāya</b> saṃvattati.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings							AN 8.2	paññāsuttaṃ	addhā ayam'āyasmā jānaṃ jānāti passaṃ passatī'ti. ayam'pi dhammo piyattāya garuttāya bhāvanāya sāmaññāya <b>ekībhāvāya</b> saṃvattati.											samagga	ekibhāva	(ANa) <b>ekībhāvāyā</b>'ti ekabhāv'atthāya ninnānākaraṇāya.				26n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ekībhāva 1&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
21896	17896	etaṃ 1	pron, nt nom sg of eta					this; this thing (subject)				etam										eta + aṃ						SNP 16	maṅgalasuttaṃ<br>cūḷavaggo 4	asevanā ca bālānaṃ, paṇḍitānañ'ca sevanā.<br>pūjā ca pūjanīyānaṃ, <b>etaṃ</b> maṅgalam'uttamaṃ.	Maṅgala-sutta	The Highest Blessings	Protective Recitations	AN 8.53	saṃkhittasuttaṃ	ek'aṃsena, gotami, dhāreyyāsi, eso dhammo, eso vinayo, <b>etaṃ</b> satthusāsanan'ti	Saṅkhitta-dhamma	The Dhamma in Brief	Teachings	DHP 185	buddhavaggo	anūpavādo anūpaghāto,<br>pātimokkhe ca saṃvaro,<br>mattaññutā ca bhattasmiṃ,<br>pantañ'ca sayan'āsanaṃ,<br>adhicitte ca āyogo,<br><b>etaṃ</b> buddhāna sāsanaṃ.				SN 35.247	chappāṇakasuttaṃ	daḷhe khīle vā thambhe vā'ti kho, bhikkhave, kāyagatāya satiyā <b>etaṃ</b> adhivacanaṃ. tasmā't'iha vo, bhikkhave, evaṃ sikkhitabbaṃ, kāyagatā no sati bhāvitā bhavissati bahulīkatā yānīkatā vatthukatā anuṭṭhitā paricitā susamāraddhā'ti.					etad, enaṃ, ese						26n	[sound:etaṃ.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=etaṃ 1&entry.1433863141=SBS"">Fix it here</a>"	Maṅgala-sutta Saṅkhitta-dhamma  
54570	62455	sāraṇīya 1.1	ptp of sārajjati					polite; pleasant; charming; (comm) fit to be remembered	to be desired			saṃrañjanīya	√raj √rañj	colour	1, 4	√raj	･	3	ya	desire		saṃ > sā + √raj + aṇīya	kicca	aṇīya	aṃ > ā before r			MN 104	sāmagāmasuttaṃ	ime ce tumhe, ānanda, cha <b>sāraṇīye</b> dhamme samādāya vatteyyātha, passatha no tumhe taṃ vacanapathaṃ, aṇuṃ vā thūlaṃ vā, yaṃ tumhe n'ādhivāseyyāthā'ti?	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	MN 48	kosambiyasuttaṃ	cha'y'ime, bhikkhave, dhammā <b>sāraṇīyā</b> piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	MN 18	madhupiṇḍikasuttaṃ	sammodanīyaṃ kathaṃ <b>sāraṇīyaṃ</b> vītisāretvā daṇḍam'olubbha ekam'antaṃ aṭṭhāsi											kanta, kalyāṇa, cāṭu, sāraṇī	sārāṇīya	(MNa) <b>sāraṇīyā</b>'ti saritabbayuttā addhāne atikkante'pi na pamussitabbā.<br>(SNa) saritabbabhāvato ca <b>sāraṇīyaṃ</b>.<br>(ANa) <b>sāraṇīyā</b>'ti saritabbayuttakā.	see PED for discussion on disputed etymology			26n	[sound:sāraṇīya.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sāraṇīya 1.1&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā Cha-sāraṇīya-dhammā  
18799	34848	dhammaladdha	adj, comp					justly acquired; honestly gained; legally obtained; legitimately acquired				dharma + labhda										dhamma + laddha				tatiyā tappurisa	dhamm<b>ena</b> + laddha	MN 48	kosambiyasuttaṃ	bhikkhu ye te lābhā dhammikā <b>dhammaladdhā</b> antamaso pattapariyāpannamattam'pi, tathārūpehi lābhehi appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	AN 7.64	kodhanasuttaṃ	kodhanassa, bhikkhave, purisapuggalassa kodh'ābhibhūtassa kodhaparetassa, ye'pi'ssa te honti bhogā uṭṭhānavīriy'ādhigatā bāhābalaparicitā sed'āvakkhittā dhammikā <b>dhammaladdhā</b>, te'pi rājāno rājakosaṃ pavesenti kodh'ābhibhūtassa.				SN 1.33	sādhusuttaṃ	yo <b>dhammaladdhassa</b> dadāti dānaṃ,<br>uṭṭhānavīriy'ādhigatassa jantu,<br>atikkamma so vetaraṇiṃ yamassa,<br>dibbāni ṭhānāni upeti macco'ti.													(SNa) <b>dhammaladdhassā</b>'ti dhammena samena laddhassa bhogassa dhammaladdhassa ca puggalassa.				26n	[sound:dhammaladdha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhammaladdha&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
51019	62300	sāmaññagata	adj, comp				+instr	in common (with); in conformity (with); in harmony (with)				sāmānya + gata										sāmañña + gata				kammadhāraya	sāmañña + gata	MN 48	kosambiyasuttaṃ	bhikkhu y'āyaṃ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya tathārūpāya diṭṭhiyā diṭṭhi<b>sāmaññagato</b> viharati sabrahmacārīsu āvi c'eva raho ca	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	MN 48	kosambiyasuttaṃ	puna caparaṃ, bhikkhave, bhikkhu yāni tāni sīlāni akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni viññuppasatthāni aparāmaṭṭhāni samādhisaṃvattanikāni tathārūpesu sīlesu sīla<b>sāmaññagato</b> viharati sabrahmacārīhi āvi c'eva raho ca.																			(MNa) <b>sīlasāmaññagato viharatī</b>'ti tesu tesu disābhāgesu viharantehi bhikkhūhi saddhiṃ samānabhāv'ūpagatasīlo viharati.				26n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sāmaññagata&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
51010	62294	sāmañña 2.1	nt, abstr, from samāna					accord; concord; agreement				sāmānya										sama > sāma + ana + *ya<br>samāna + *ya	taddhita	*ya	a > ā<br>ny > ññ			MN 48	kosambiyasuttaṃ	bhikkhu y'āyaṃ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya tathārūpāya diṭṭhiyā diṭṭhi<b>sāmañña</b>gato viharati sabrahmacārīsu āvi c'eva raho ca	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	AN 8.2	paññāsuttaṃ	addhā ayam'āyasmā jānaṃ jānāti passaṃ passatī'ti. ayam'pi dhammo piyattāya garuttāya bhāvanāya <b>sāmaññāya</b> ekībhāvāya saṃvattati.																							26n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sāmañña 2.1&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
19769	32546	diṭṭhisāmaññagata	adj, comp				+instr	with views in common (with); with beliefs in harmony (with)				dṛṣṭi + sāmānya + gata										diṭṭhi + sāmaññagata				kammadhāraya	diṭṭhi + sāmaññagata	MN 48	kosambiyasuttaṃ	puna caparaṃ, bhikkhave, bhikkhu y'āyaṃ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā dukkhakkhayāya tathārūpāya diṭṭhiyā <b>diṭṭhisāmaññagato</b> viharati sabrahmacārīhi āvi c'eva raho ca.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings																						(MNa) <b>diṭṭhisāmaññagato</b>'ti samānadiṭṭhibhāvaṃ upagato hutvā viharati.				26n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=diṭṭhisāmaññagata&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
9796	9490	asabala	adj, from na sabala	neg				not spotted; not mottled; not patchy				aśabala										na > a + sabala				kammadhāraya	na + sabala	AN 6.10	mahānāmasuttaṃ	puna caparaṃ, mahānāma, ariyasāvako attano sīlāni anussarati akhaṇḍāni acchiddāni <b>asabalāni</b> akammāsāni bhujissāni viññuppasatthāni aparāmaṭṭhāni samādhisaṃvattanikāni.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings																			sabala			(ANa) yassa paṭipāṭiyā dve tīṇi bhinnāni, tassa piṭṭhiyaṃ vā kucchiyaṃ vā uṭṭhitena visabhāgavaṇṇena kāḷaratt'ādīnaṃ aññataravaṇṇā gāvī viya <b>sabalaṃ</b> nāma hot				26n	[sound:asabala.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=asabala&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
52817	61869	saṃvattati	pr			intrans	+dat	leads (to); results (in); causes				saṃvartate	√vṛt	turn	1	√vatt	･	1	a	be, proceed	√vatt + a > vatta	saṃ + vatta + ti						MN 48	kosambiyasuttaṃ	cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya <b>saṃvattanti</b>.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	SN 56.11	dhammacakkappavattanasuttaṃ	ete kho, bhikkhave, ubho ante anupagamma majjhimā paṭipadā tathāgatena abhisambuddhā cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya sambodhāya nibbānāya <b>saṃvattati</b>	Dhamma-cakkappavattana	"Setting in Motion the Wheel of
Dhamma"	Teachings	AN 2.19	adhikaraṇavaggo	yasmā ca kho, bhikkhave, akusalaṃ pahīnaṃ hitāya sukhāya <b>saṃvattati</b> tasm'āhaṃ evaṃ vadāmi, akusalaṃ, bhikkhave, pajahathā'ti.				SN 22.59	anattalakkhaṇasuttaṃ	saṅkhārā ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya <b>saṃvatteyyuṃ</b>, labbhetha ca saṅkhāresu, evaṃ me saṅkhārā hontu, evaṃ me saṅkhārā mā ahesun'ti.											26n	[sound:saṃvattati.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=saṃvattati&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā Dhamma-cakkappavattana  
67677	67799	viññuppasattha	adj, comp					praised by the wise				vijña + praśasta										viññū + pasattha				tatiyā tappurisa	viññ<b>ūhi</b> + pasattha	AN 6.10	mahānāmasuttaṃ	puna caparaṃ, mahānāma, ariyasāvako attano sīlāni anussarati akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni <b>viññuppasatthāni</b> aparāmaṭṭhāni samādhisaṃvattanikāni.	Cha-sāraṇīya-dhammā	Principles of Cordiality	Teachings	AN 3.66	kesamuttisuttaṃ	taṃ kiṃ maññatha, kālāmā, ime dhammā kusalā vā akusalā vā'ti? akusalā, bhante. sāvajjā vā anavajjā vā'ti? sāvajjā, bhante. viññugarahitā vā <b>viññuppasatthā</b> vā'ti? viññugarahitā, bhante.				AN 3.66	kesamuttisuttaṃ	ime dhammā kusalā, ime dhammā anavajjā, ime dhammā <b>viññuppasatthā</b>, ime dhammā samattā samādinnā hitāya sukhāya saṃvattantī'ti										viññugarahita			(ANa) buddh'ādīhi viññūhi pasatthattā <b>viññuppasatthāni</b>				26n	[sound:viññuppasattha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=viññuppasattha&entry.1433863141=SBS"">Fix it here</a>"	Cha-sāraṇīya-dhammā   
