user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	link	sbs_audio	test	feedback
41904	45576	pāpa 1	adj					evil; criminal; wrong; bad; vicious		злой; преступный; неправильный; плохой; порочный	pāpa																DHP 136	daṇḍavaggo	atha <b>pāpāni</b> kammāni,<br>karaṃ bālo na bujjhati,<br>sehi kammehi dummedho,<br>aggidaḍḍho'va tappati.		[sound:pāpa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pāpa 1&entry.1433863141=Parittas"">Fix it here</a>"
10866	2795	atha 2	ind					but; rather; even		но; скорее; даже	atha																DHP 136	daṇḍavaggo	<b>atha</b> pāpāni kammāni,<br>karaṃ bālo na bujjhati,<br>sehi kammehi dummedho,<br>aggidaḍḍho'va tappati.		[sound:atha.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=atha 2&entry.1433863141=Parittas"">Fix it here</a>"
17692	31757	daḍḍha	pp of ḍahati					burnt; burnt down; consumed by fire		сожженный; уничтоженный огнем	dagdha	√dah	burn	1, 2, 4	√ḍah	･	1	a	burn		√ḍah + ta	kita	ta				DHP 136	daṇḍavaggo	atha pāpāni kammāni, karaṃ bālo na bujjhati. <br>sehi kammehi dummedho, aggi<b>daḍḍho</b>'va tappati.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=daḍḍha&entry.1433863141=Parittas"">Fix it here</a>"
1713	2832	adaṇḍa 1	adj, from na daṇḍa	neg				unarmed; peaceful	without a stick	безоружный; мирный	adaṇḍa										na > a + daṇḍa				kammadhāraya	na + daṇḍa	DHP 137	daṇḍavaggo	yo daṇḍena <b>adaṇḍesu</b>,<br>appaduṭṭhesu dussati,<br>dasannam'aññataraṃ ṭhānaṃ,<br>khippam'eva nigacchati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=adaṇḍa 1&entry.1433863141=Parittas"">Fix it here</a>"
20521	33811	dussati 2.2	pr			intrans	+dat or +loc	offends (against); does wrong (to); wrongs; harms; injures	is wrong	обижает; плохо поступает; вредит	duṣyati	√duṣ	spoil	4	√dus	･	3	ya	be angry, corrupt	√dus + ya > dussa	dussa + ti			y > s			DHP 137	daṇḍavaggo	yo daṇḍena adaṇḍesu,<br>appaduṭṭhesu <b>dussati</b>,<br>dasannam'aññataraṃ ṭhānaṃ,<br>khippam'eva nigacchati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dussati 2.2&entry.1433863141=Parittas"">Fix it here</a>"
18206	32024	dasannaṃ 2	card, x gen pl of dasa					of ten		десяти	daśānām										dasa + ānaṃ > annaṃ						DHP 137	daṇḍavaggo	yo daṇḍena adaṇḍesu,<br>appaduṭṭhesu dussati,<br><b>dasannam</b>'aññataraṃ ṭhānaṃ,<br>khippam'eva nigacchati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dasannaṃ 2&entry.1433863141=Parittas"">Fix it here</a>"
8868	6924	appaduṭṭha 2	pp of na padussati	neg				without fault; guiltless; innocent; blameless	not corrupt	не испорченный; невиновный	na + praduṣṭa	√duṣ	spoil	4	√dus	･	3	ya	be angry, corrupt		na > a + pa + √dus + ta	kita	ta	st > ṭṭh	kammadhāraya	na + paduṭṭha	DHP 137	daṇḍavaggo	yo daṇḍena adaṇḍesu,<br><b>appaduṭṭhesu</b> dussati,<br>dasannam'aññataraṃ ṭhānaṃ,<br>khippam'eva nigacchati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=appaduṭṭha 2&entry.1433863141=Parittas"">Fix it here</a>"
29145	23909	khepa	masc, from khipati					throw; cast; toss		разброс; метание; колебание	kṣepa	√kṣip	throw	6	√khip	･	1	a	throw		√khip > khep + *a	kita	*a	i > e			DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ jāniṃ,<br>sarīrassa ca bhedanaṃ,<br>garukaṃ v'āpi ābādhaṃ,<br>citta<b>kkhepañ</b>'ca pāpuṇe.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=khepa&entry.1433863141=Parittas"">Fix it here</a>"
42057	45663	pāpuṇāti 1	pr			trans	+acc	reaches; arrives (at); comes (to)		достигает; прибывает (в); добивается; переживает	prāpnoti	√āp	obtain	5	√ap	･	4	uṇā	reach, attain	√ap + uṇā > apuṇā	pa + apuṇā + ti						DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ jāniṃ, sarīrassa ca bhedanaṃ,<br>garukaṃ vā'pi ābādhaṃ, cittakkhepañ'ca <b>pāpuṇe</b>.		[sound:pāpuṇāti.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pāpuṇāti 1&entry.1433863141=Parittas"">Fix it here</a>"
65740	70239	vedanā 2	fem, from vedeti					pain	feeling	болезненное ощущение; страдание; боль	vedanā	√vid	know	1, 2, 6	√vid	･	8	*e	know, sense, feel		√vid > ved + *anā	kita	*anā	i > e			DHP 138	daṇḍavaggo	<b>vedanaṃ</b> pharusaṃ jāniṃ,<br>sarīrassa ca bhedanaṃ,<br>garukaṃ v'āpi ābādhaṃ,<br>cittakkhepañ'ca pāpuṇe.		[sound:vedanā.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vedanā 2&entry.1433863141=Parittas"">Fix it here</a>"
25427	28324	jāni 1.1	fem, from jahati					(of property) confiscation; seizure; deprivation; loss		лишение; потеря; утрата; конфискация	hāni	√hā	leave	3	√hā	･	1	a	abandon		√hā > jā + ni	kita	ni	h > j			DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ <b>jāniṃ</b>,<br>sarīrassa ca bhedanaṃ,<br>garukaṃ v'āpi ābādhaṃ,<br>cittakkhepañ'ca pāpuṇe.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jāni 1.1&entry.1433863141=Parittas"">Fix it here</a>"
17270	26581	cittakkhepa	masc, abstr, comp					mental derangement; insanity; madness	throwing the mind	психическое расстройство; безумие; безрассудство	citra + kṣepa										citta + khepa				chaṭṭhī tappurisa	citt<b>assa</b> + khepa	DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ jāniṃ,<br>sarīrassa ca bhedanaṃ,<br>garukaṃ v'āpi ābādhaṃ,<br><b>cittakkhepañ</b>'ca pāpuṇe.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=cittakkhepa&entry.1433863141=Parittas"">Fix it here</a>"
14394	50283	bhedana 1	nt, act, from bhindati					injuring; fracturing; breaking		(телесное) повреждение; перелом; дробление	bhedana	√bhid	split	1, 7	√bhid	･	2	ṃa	break, split		√bhid > bhed + *ana	kita	*ana	i > e			DHP 138	daṇḍavaggo	vedanaṃ pharusaṃ jāniṃ,<br>sarīrassa ca <b>bhedanaṃ</b>,<br>garukaṃ v'āpi ābādhaṃ,<br>cittakkhepañ'ca pāpuṇe.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhedana 1&entry.1433863141=Parittas"">Fix it here</a>"
84	7255	abbhakkhāna	nt, act, from abbhakkhāti					misrepresenting; slandering; falsely accusing		искажение фактов; клевета; ложное обвинение	abhyākhyāna	√khyā	see	2	√khā	･	1	a	tell, announce		abhi > abhy > abbh + ā + √khā + ana	kita	ana	bhi > bhy > bbh			DHP 139	daṇḍavaggo	rājato vā upasaggaṃ,<br><b>abbhakkhānañ</b>'ca dāruṇaṃ,<br>parikkhayañ'ca ñātīnaṃ,<br>bhogānañ'ca pabhaṅguraṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=abbhakkhāna&entry.1433863141=Parittas"">Fix it here</a>"
63001	16081	upasagga 1	masc				+abl	danger (from); trouble (from); misfortune (from)		опасность (от); беда (от); несчастье (от)	upasarga	√sṛj	send forth	6	√sajj	･	1	a	relinquish, let loose		upa + √sajj > sagg + a	kita	a	jj > gg			DHP 139	daṇḍavaggo	rājato vā <b>upasaggaṃ</b>,<br>abbhakkhānañ'ca dāruṇaṃ,<br>parikkhayañ'ca ñātīnaṃ,<br>bhogānañ'ca pabhaṅguraṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upasagga 1&entry.1433863141=Parittas"">Fix it here</a>"
48304	54890	rājato	masc, abl sg of rāja, atta group					from the king; from the government		от короля; от правительства	rājñe	√rāj	be kingly	1	√rāj	･	1	a	rule, shine		√rāj + a + to<br>rāja + to						DHP 139	daṇḍavaggo	<b>rājato</b> vā upasaggaṃ,<br>abbhakkhānañ'ca dāruṇaṃ,<br>parikkhayañ'ca ñātīnaṃ,<br>bhogānañ'ca pabhaṅguraṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rājato&entry.1433863141=Parittas"">Fix it here</a>"
39439	42568	pabhaṅgura 2	masc, from pabhañjati				+gen	breaking (of); destruction (of); perishing (of)		нарушение; разрушение; гибель	prabhaṅgura	√bhañj	break	7	√bhañj	･	1	a	break, destroy		pa + √bhañj > bhaṅg + ura	kita	ura	ñj > ṅg			DHP 139	daṇḍavaggo	rājato vā upasaggaṃ,<br>abbhakkhānañ'ca dāruṇaṃ,<br>parikkhayañ'ca ñātīnaṃ,<br>bhogānañ'ca <b>pabhaṅguraṃ</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pabhaṅgura 2&entry.1433863141=Parittas"">Fix it here</a>"
42896	43231	parikkhaya	masc				+gen	exhaustion (of); slow destruction (of); extinction (of); depletion (of)		истощение; исчезновение; прекращение; полное уничтожение	parikṣaya	√kṣi	destroy	1, 5, 9	√khī	･	1	a	exhaust, destroy		pari + √khī > khay + *a	kita	*a	ī > ay			DHP 139	daṇḍavaggo	rājato vā upasaggaṃ,<br>abbhakkhānañ'ca dāruṇaṃ,<br><b>parikkhayañ</b>'ca ñātīnaṃ,<br>bhogānañ'ca pabhaṅguraṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=parikkhaya&entry.1433863141=Parittas"">Fix it here</a>"
14645	50332	bhoga 1.1	masc, from bhuñjati					wealth; possessions; property; riches		имущество; богатство; собственность	bhoga	√bhuj	enjoy	6, 7	√bhuj	･	2	ṃa	use, eat, enjoy		√bhuj > bhoj > bhog + *a	kita	*a	u > o<br>j > g			DHP 139	daṇḍavaggo	rājato vā upasaggaṃ,<br>abbhakkhānañ'ca dāruṇaṃ,<br>parikkhayañ'ca ñātīnaṃ,<br><b>bhogānañ</b>'ca pabhaṅguraṃ.		[sound:bhoga.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhoga 1.1&entry.1433863141=Parittas"">Fix it here</a>"
18130	32349	dāruṇa	adj					brutal; savage; vicious; cruel		жестокий; дикий; порочный; ужасный	dāruṇa	√dṝ √dṛ	pierce, split	2, 9	√dar	･	1	a	break, split apart		√dar > dār + *uṇa	kita	*uṇa	a > ā			DHP 139	daṇḍavaggo	rājato vā upasaggaṃ,<br>abbhakkhānañ'ca <b>dāruṇaṃ</b>,<br>parikkhayañ'ca ñātīnaṃ,<br>bhogānañ'ca pabhaṅguraṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dāruṇa&entry.1433863141=Parittas"">Fix it here</a>"
17744	29145	ḍahati	pr			trans	+acc	burns; sets fire (to); burns down		выжигает; сжигает; зажигает	dahati	√dah	burn	1, 2, 4	√ḍah	･	1	a	burn	√ḍah + a > ḍaha	ḍaha + ti						DHP 140	daṇḍavaggo	atha v'āssa agārāni,<br>aggi <b>ḍahati</b> pāvako,<br>kāyassa bhedā duppañño,<br>nirayaṃ so'papajjati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ḍahati&entry.1433863141=Parittas"">Fix it here</a>"
45875	45922	pāvaka 1	adj					bright; shining; pure	purifying	яркий; сияющий; чистый	pāvaka	√pū	cleanse	1, 9	√pu	･	5	nā	purify, cleanse		√pu > pāv + *aka	kita	*aka	u > āv			DHP 140	daṇḍavaggo	atha v'āssa agārāni,<br>aggi ḍahati <b>pāvako</b>,<br>kāyassa bhedā duppañño,<br>nirayaṃ so'papajjati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pāvaka 1&entry.1433863141=Parittas"">Fix it here</a>"
20379	33616	duppañña 2	masc, from pañña					fool; idiot; foolish person		глупец; слабоумный; безрассудный человек	duṣprajña	√jñā	know	9	√ñā	･	5	nā	know		dur + pa + √ñā + a	kita	a	r > p	kammadhāraya	dur + pañña	DHP 140	daṇḍavaggo	atha v'āssa agārāni,<br>aggi ḍahati pāvako,<br>kāyassa bhedā <b>duppañño</b>,<br>nirayaṃ so'papajjati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=duppañña 2&entry.1433863141=Parittas"">Fix it here</a>"
62891	15855	upapajjati 1	pr			trans	+acc	is reborn (in); re-arises (in)	goes towards	перерождается; воплощается	udpadyate	√pad	go	4	√pad	･	3	ya	go, step	√pad + ya > pajja	upa + pajja + ti			dy > jj			DHP 140	daṇḍavaggo	atha v'āssa agārāni,<br>aggi ḍahati pāvako,<br>kāyassa bhedā duppañño,<br>nirayaṃ so-<b>upapajjati</b>.		[sound:upapajjati.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=upapajjati 1&entry.1433863141=Parittas"">Fix it here</a>"
65293	67038	vāssa 1	sandhi, ind + pron					or for him; or towards him		или для него; или его	vā + asya										vā + assa						DHP 140	daṇḍavaggo	atha <b>v'āssa</b> agārāni, aggi ḍahati pāvako,<br>kāyassa bhedā duppañño, nirayaṃ so'papajjati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vāssa 1&entry.1433863141=Parittas"">Fix it here</a>"
61968	14054	ukkuṭika 1	adj, from ukkuṭa					squatting; sitting on haunches	bent up	присевший; сидящий на корточках	utkuṭaka	√kuṭ	be crooked	6	√kuṭ	･	1	a	be crooked, bent		ud + √kuṭ + a + ika<br>ukkuṭa + ika	taddhita	ika	d > k			DHP 141	daṇḍavaggo	na naggacariyā na jaṭā na paṅkā,<br>n'ānāsakā thaṇḍilasāyikā vā,<br>rajojallaṃ <b>ukkuṭika</b>ppadhānaṃ,<br>sodhenti maccaṃ avitiṇṇakaṅkhaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ukkuṭika 1&entry.1433863141=Parittas"">Fix it here</a>"
61971	14056	ukkuṭikappadhāna	nt, comp					(ascetic practice of) holding the squatting posture	squatting effort	(аскетическая практика) удерживания позы на корточках	utkuṭaka + pradhāna										ukkuṭika + padhāna				kammadhāraya	ukkuṭika + padhāna	DHP 141	daṇḍavaggo	na naggacariyā na jaṭā na paṅkā,<br>n'ānāsakā thaṇḍilasāyikā vā,<br>rajojallaṃ <b>ukkuṭikappadhānaṃ</b>,<br>sodhenti maccaṃ avitiṇṇakaṅkhaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=ukkuṭikappadhāna&entry.1433863141=Parittas"">Fix it here</a>"
12733	10587	avitiṇṇakaṅkha	adj, comp	neg				who has not overcome doubt; who has not crossed beyond uncertainty		кто не преодолел сомнения; кто не вышел за пределы неуверенности	na + vitīrṇa + kānkṣā										na > a + vitiṇṇa + kaṅkha				kammadhāraya	na + vitiṇṇakaṅkha	DHP 141	daṇḍavaggo	na naggacariyā na jaṭā na paṅkā,<br>n'ānāsakā thaṇḍilasāyikā vā,<br>rajojallaṃ ukkuṭikappadhānaṃ,<br>sodhenti maccaṃ <b>avitiṇṇakaṅkhaṃ</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=avitiṇṇakaṅkha&entry.1433863141=Parittas"">Fix it here</a>"
68697	67886	vitiṇṇa 1	pp of vitarati					crossed beyond; overcome		за пределы которого вышел; который преодолел	vitīrṇa	√tṝ √tṛ	pass	1	√tar	･	1	a	cross		vi + √tar > tir + na	kita	na	a > i (Kacc 581, 616)<br>rn > ṇṇ			DHP 141	daṇḍavaggo	na naggacariyā na jaṭā na paṅkā,<br>n'ānāsakā thaṇḍilasāyikā vā,<br>rajojallaṃ ukkuṭikappadhānaṃ,<br>sodhenti maccaṃ a<b>vitiṇṇa</b>kaṅkhaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vitiṇṇa 1&entry.1433863141=Parittas"">Fix it here</a>"
48363	54442	rajojalla	nt, comp					dust and mud; dust and dirt		пыль и грязь	rajojala (bsk)										rajo + jalla				dvanda	rajo <b>ca</b> jalla <b>ca</b>	DHP 141	daṇḍavaggo	na naggacariyā na jaṭā na paṅkā,<br>n'ānāsakā thaṇḍilasāyikā vā,<br><b>rajojallaṃ</b> ukkuṭikappadhānaṃ,<br>sodhenti maccaṃ avitiṇṇakaṅkhaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rajojalla&entry.1433863141=Parittas"">Fix it here</a>"
56488	65294	sodheti 1	pr, caus of sujjhati			trans	+acc	cleans; clears; purifies	makes pure	очищает; чистит	śodhayati	√śudh	purify	4	√sudh	･	3	*e	be pure	√sudh + *e > sodhe (caus)	sodhe + ti			u > o			DHP 141	daṇḍavaggo	na naggacariyā na jaṭā na paṅkā,<br>n'ānāsakā thaṇḍilasāyikā vā,<br>rajojallaṃ ukkuṭikappadhānaṃ,<br><b>sodhenti</b> maccaṃ avitiṇṇakaṅkhaṃ.		[sound:sodheti.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sodheti 1&entry.1433863141=Parittas"">Fix it here</a>"
27300	19224	kaṅkhā	fem, abstr, from kaṅkhati					doubt; uncertainty; perplexity		сомнение; неуверенность; растерянность	kāṅkṣā (desire)	√śaṅk	doubt	1	√kaṅkh	･	1	a	doubt		√kaṅkh + ā	kita	ā				DHP 141	daṇḍavaggo	na naggacariyā na jaṭā na paṅkā, n'ānāsakā thaṇḍilasāyikā vā,<br>rajojallaṃ ukkuṭikappadhānaṃ, sodhenti maccaṃ avitiṇṇa<b>kaṅkhaṃ</b>.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kaṅkhā&entry.1433863141=Parittas"">Fix it here</a>"
25570	27821	jaṭā 1	fem, from jaṭati					dreadlocks; matted hair		дреды; скрученные волосы; спутанные волосы (носят аскеты)	jaṭā	√jhaṭ	become entangled	1	√jaṭ	･	1	a	twist, tangle		√jaṭ + ā	kita	ā				DHP 141	daṇḍavaggo	na naggacariyā na <b>jaṭā</b> na paṅkā,<br>n'ānāsakā thaṇḍilasāyikā vā,<br>rajojallaṃ ukkuṭikappadhānaṃ,<br>sodhenti maccaṃ avitiṇṇakaṅkhaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jaṭā 1&entry.1433863141=Parittas"">Fix it here</a>"
